"(-1.0, -1.0)","(-1.0, -0.9921259842519685)","(-1.0, -0.984251968503937)","(-1.0, -0.9763779527559056)","(-1.0, -0.968503937007874)","(-1.0, -0.9606299212598425)","(-1.0, -0.952755905511811)","(-1.0, -0.9448818897637795)","(-1.0, -0.937007874015748)","(-1.0, -0.9291338582677166)","(-1.0, -0.9212598425196851)","(-1.0, -0.9133858267716536)","(-1.0, -0.905511811023622)","(-1.0, -0.8976377952755905)","(-1.0, -0.889763779527559)","(-1.0, -0.8818897637795275)","(-1.0, -0.8740157480314961)","(-1.0, -0.8661417322834646)","(-1.0, -0.8582677165354331)","(-1.0, -0.8503937007874016)","(-1.0, -0.84251968503937)","(-1.0, -0.8346456692913385)","(-1.0, -0.8267716535433071)","(-1.0, -0.8188976377952756)","(-1.0, -0.8110236220472441)","(-1.0, -0.8031496062992126)","(-1.0, -0.7952755905511811)","(-1.0, -0.7874015748031497)","(-1.0, -0.7795275590551181)","(-1.0, -0.7716535433070866)","(-1.0, -0.7637795275590551)","(-1.0, -0.7559055118110236)","(-1.0, -0.7480314960629921)","(-1.0, -0.7401574803149606)","(-1.0, -0.7322834645669292)","(-1.0, -0.7244094488188977)","(-1.0, -0.7165354330708661)","(-1.0, -0.7086614173228346)","(-1.0, -0.7007874015748031)","(-1.0, -0.6929133858267716)","(-1.0, -0.6850393700787402)","(-1.0, -0.6771653543307087)","(-1.0, -0.6692913385826772)","(-1.0, -0.6614173228346457)","(-1.0, -0.6535433070866141)","(-1.0, -0.6456692913385826)","(-1.0, -0.6377952755905512)","(-1.0, -0.6299212598425197)","(-1.0, -0.6220472440944882)","(-1.0, -0.6141732283464567)","(-1.0, -0.6062992125984252)","(-1.0, -0.5984251968503937)","(-1.0, -0.5905511811023622)","(-1.0, -0.5826771653543307)","(-1.0, -0.5748031496062992)","(-1.0, -0.5669291338582677)","(-1.0, -0.5590551181102362)","(-1.0, -0.5511811023622047)","(-1.0, -0.5433070866141733)","(-1.0, -0.5354330708661418)","(-1.0, -0.5275590551181102)","(-1.0, -0.5196850393700787)","(-1.0, -0.5118110236220472)","(-1.0, -0.5039370078740157)","(-1.0, -0.49606299212598426)","(-1.0, -0.4881889763779528)","(-1.0, -0.48031496062992124)","(-1.0, -0.47244094488188976)","(-1.0, -0.4645669291338583)","(-1.0, -0.4566929133858268)","(-1.0, -0.44881889763779526)","(-1.0, -0.4409448818897638)","(-1.0, -0.4330708661417323)","(-1.0, -0.4251968503937008)","(-1.0, -0.41732283464566927)","(-1.0, -0.4094488188976378)","(-1.0, -0.4015748031496063)","(-1.0, -0.3937007874015748)","(-1.0, -0.3858267716535433)","(-1.0, -0.3779527559055118)","(-1.0, -0.3700787401574803)","(-1.0, -0.36220472440944884)","(-1.0, -0.3543307086614173)","(-1.0, -0.3464566929133858)","(-1.0, -0.33858267716535434)","(-1.0, -0.33070866141732286)","(-1.0, -0.3228346456692913)","(-1.0, -0.31496062992125984)","(-1.0, -0.30708661417322836)","(-1.0, -0.2992125984251969)","(-1.0, -0.29133858267716534)","(-1.0, -0.28346456692913385)","(-1.0, -0.2755905511811024)","(-1.0, -0.2677165354330709)","(-1.0, -0.25984251968503935)","(-1.0, -0.25196850393700787)","(-1.0, -0.2440944881889764)","(-1.0, -0.23622047244094488)","(-1.0, -0.2283464566929134)","(-1.0, -0.2204724409448819)","(-1.0, -0.2125984251968504)","(-1.0, -0.2047244094488189)","(-1.0, -0.1968503937007874)","(-1.0, -0.1889763779527559)","(-1.0, -0.18110236220472442)","(-1.0, -0.1732283464566929)","(-1.0, -0.16535433070866143)","(-1.0, -0.15748031496062992)","(-1.0, -0.14960629921259844)","(-1.0, -0.14173228346456693)","(-1.0, -0.13385826771653545)","(-1.0, -0.12598425196850394)","(-1.0, -0.11811023622047244)","(-1.0, -0.11023622047244094)","(-1.0, -0.10236220472440945)","(-1.0, -0.09448818897637795)","(-1.0, -0.08661417322834646)","(-1.0, -0.07874015748031496)","(-1.0, -0.07086614173228346)","(-1.0, -0.06299212598425197)","(-1.0, -0.05511811023622047)","(-1.0, -0.047244094488188976)","(-1.0, -0.03937007874015748)","(-1.0, -0.031496062992125984)","(-1.0, -0.023622047244094488)","(-1.0, -0.015748031496062992)","(-1.0, -0.007874015748031496)","(-1.0, 0.0)","(-1.0, 0.007874015748031496)","(-1.0, 0.015748031496062992)","(-1.0, 0.023622047244094488)","(-1.0, 0.031496062992125984)","(-1.0, 0.03937007874015748)","(-1.0, 0.047244094488188976)","(-1.0, 0.05511811023622047)","(-1.0, 0.06299212598425197)","(-1.0, 0.07086614173228346)","(-1.0, 0.07874015748031496)","(-1.0, 0.08661417322834646)","(-1.0, 0.09448818897637795)","(-1.0, 0.10236220472440945)","(-1.0, 0.11023622047244094)","(-1.0, 0.11811023622047244)","(-1.0, 0.12598425196850394)","(-1.0, 0.13385826771653545)","(-1.0, 0.14173228346456693)","(-1.0, 0.14960629921259844)","(-1.0, 0.15748031496062992)","(-1.0, 0.16535433070866143)","(-1.0, 0.1732283464566929)","(-1.0, 0.18110236220472442)","(-1.0, 0.1889763779527559)","(-1.0, 0.1968503937007874)","(-1.0, 0.2047244094488189)","(-1.0, 0.2125984251968504)","(-1.0, 0.2204724409448819)","(-1.0, 0.2283464566929134)","(-1.0, 0.23622047244094488)","(-1.0, 0.2440944881889764)","(-1.0, 0.25196850393700787)","(-1.0, 0.25984251968503935)","(-1.0, 0.2677165354330709)","(-1.0, 0.2755905511811024)","(-1.0, 0.28346456692913385)","(-1.0, 0.29133858267716534)","(-1.0, 0.2992125984251969)","(-1.0, 0.30708661417322836)","(-1.0, 0.31496062992125984)","(-1.0, 0.3228346456692913)","(-1.0, 0.33070866141732286)","(-1.0, 0.33858267716535434)","(-1.0, 0.3464566929133858)","(-1.0, 0.3543307086614173)","(-1.0, 0.36220472440944884)","(-1.0, 0.3700787401574803)","(-1.0, 0.3779527559055118)","(-1.0, 0.3858267716535433)","(-1.0, 0.3937007874015748)","(-1.0, 0.4015748031496063)","(-1.0, 0.4094488188976378)","(-1.0, 0.41732283464566927)","(-1.0, 0.4251968503937008)","(-1.0, 0.4330708661417323)","(-1.0, 0.4409448818897638)","(-1.0, 0.44881889763779526)","(-1.0, 0.4566929133858268)","(-1.0, 0.4645669291338583)","(-1.0, 0.47244094488188976)","(-1.0, 0.48031496062992124)","(-1.0, 0.4881889763779528)","(-1.0, 0.49606299212598426)","(-1.0, 0.5039370078740157)","(-1.0, 0.5118110236220472)","(-1.0, 0.5196850393700787)","(-1.0, 0.5275590551181102)","(-1.0, 0.5354330708661418)","(-1.0, 0.5433070866141733)","(-1.0, 0.5511811023622047)","(-1.0, 0.5590551181102362)","(-1.0, 0.5669291338582677)","(-1.0, 0.5748031496062992)","(-1.0, 0.5826771653543307)","(-1.0, 0.5905511811023622)","(-1.0, 0.5984251968503937)","(-1.0, 0.6062992125984252)","(-1.0, 0.6141732283464567)","(-1.0, 0.6220472440944882)","(-1.0, 0.6299212598425197)","(-1.0, 0.6377952755905512)","(-1.0, 0.6456692913385826)","(-1.0, 0.6535433070866141)","(-1.0, 0.6614173228346457)","(-1.0, 0.6692913385826772)","(-1.0, 0.6771653543307087)","(-1.0, 0.6850393700787402)","(-1.0, 0.6929133858267716)","(-1.0, 0.7007874015748031)","(-1.0, 0.7086614173228346)","(-1.0, 0.7165354330708661)","(-1.0, 0.7244094488188977)","(-1.0, 0.7322834645669292)","(-1.0, 0.7401574803149606)","(-1.0, 0.7480314960629921)","(-1.0, 0.7559055118110236)","(-1.0, 0.7637795275590551)","(-1.0, 0.7716535433070866)","(-1.0, 0.7795275590551181)","(-1.0, 0.7874015748031497)","(-1.0, 0.7952755905511811)","(-1.0, 0.8031496062992126)","(-1.0, 0.8110236220472441)","(-1.0, 0.8188976377952756)","(-1.0, 0.8267716535433071)","(-1.0, 0.8346456692913385)","(-1.0, 0.84251968503937)","(-1.0, 0.8503937007874016)","(-1.0, 0.8582677165354331)","(-1.0, 0.8661417322834646)","(-1.0, 0.8740157480314961)","(-1.0, 0.8818897637795275)","(-1.0, 0.889763779527559)","(-1.0, 0.8976377952755905)","(-1.0, 0.905511811023622)","(-1.0, 0.9133858267716536)","(-1.0, 0.9212598425196851)","(-1.0, 0.9291338582677166)","(-1.0, 0.937007874015748)","(-1.0, 0.9448818897637795)","(-1.0, 0.952755905511811)","(-1.0, 0.9606299212598425)","(-1.0, 0.968503937007874)","(-1.0, 0.9763779527559056)","(-1.0, 0.984251968503937)","(-1.0, 0.9921259842519685)","(-1.0, 1.0)"
"(-0.9921259842519685, -1.0)","(-0.9921259842519685, -0.9921259842519685)","(-0.9921259842519685, -0.984251968503937)","(-0.9921259842519685, -0.9763779527559056)","(-0.9921259842519685, -0.968503937007874)","(-0.9921259842519685, -0.9606299212598425)","(-0.9921259842519685, -0.952755905511811)","(-0.9921259842519685, -0.9448818897637795)","(-0.9921259842519685, -0.937007874015748)","(-0.9921259842519685, -0.9291338582677166)","(-0.9921259842519685, -0.9212598425196851)","(-0.9921259842519685, -0.9133858267716536)","(-0.9921259842519685, -0.905511811023622)","(-0.9921259842519685, -0.8976377952755905)","(-0.9921259842519685, -0.889763779527559)","(-0.9921259842519685, -0.8818897637795275)","(-0.9921259842519685, -0.8740157480314961)","(-0.9921259842519685, -0.8661417322834646)","(-0.9921259842519685, -0.8582677165354331)","(-0.9921259842519685, -0.8503937007874016)","(-0.9921259842519685, -0.84251968503937)","(-0.9921259842519685, -0.8346456692913385)","(-0.9921259842519685, -0.8267716535433071)","(-0.9921259842519685, -0.8188976377952756)","(-0.9921259842519685, -0.8110236220472441)","(-0.9921259842519685, -0.8031496062992126)","(-0.9921259842519685, -0.7952755905511811)","(-0.9921259842519685, -0.7874015748031497)","(-0.9921259842519685, -0.7795275590551181)","(-0.9921259842519685, -0.7716535433070866)","(-0.9921259842519685, -0.7637795275590551)","(-0.9921259842519685, -0.7559055118110236)","(-0.9921259842519685, -0.7480314960629921)","(-0.9921259842519685, -0.7401574803149606)","(-0.9921259842519685, -0.7322834645669292)","(-0.9921259842519685, -0.7244094488188977)","(-0.9921259842519685, -0.7165354330708661)","(-0.9921259842519685, -0.7086614173228346)","(-0.9921259842519685, -0.7007874015748031)","(-0.9921259842519685, -0.6929133858267716)","(-0.9921259842519685, -0.6850393700787402)","(-0.9921259842519685, -0.6771653543307087)","(-0.9921259842519685, -0.6692913385826772)","(-0.9921259842519685, -0.6614173228346457)","(-0.9921259842519685, -0.6535433070866141)","(-0.9921259842519685, -0.6456692913385826)","(-0.9921259842519685, -0.6377952755905512)","(-0.9921259842519685, -0.6299212598425197)","(-0.9921259842519685, -0.6220472440944882)","(-0.9921259842519685, -0.6141732283464567)","(-0.9921259842519685, -0.6062992125984252)","(-0.9921259842519685, -0.5984251968503937)","(-0.9921259842519685, -0.5905511811023622)","(-0.9921259842519685, -0.5826771653543307)","(-0.9921259842519685, -0.5748031496062992)","(-0.9921259842519685, -0.5669291338582677)","(-0.9921259842519685, -0.5590551181102362)","(-0.9921259842519685, -0.5511811023622047)","(-0.9921259842519685, -0.5433070866141733)","(-0.9921259842519685, -0.5354330708661418)","(-0.9921259842519685, -0.5275590551181102)","(-0.9921259842519685, -0.5196850393700787)","(-0.9921259842519685, -0.5118110236220472)","(-0.9921259842519685, -0.5039370078740157)","(-0.9921259842519685, -0.49606299212598426)","(-0.9921259842519685, -0.4881889763779528)","(-0.9921259842519685, -0.48031496062992124)","(-0.9921259842519685, -0.47244094488188976)","(-0.9921259842519685, -0.4645669291338583)","(-0.9921259842519685, -0.4566929133858268)","(-0.9921259842519685, -0.44881889763779526)","(-0.9921259842519685, -0.4409448818897638)","(-0.9921259842519685, -0.4330708661417323)","(-0.9921259842519685, -0.4251968503937008)","(-0.9921259842519685, -0.41732283464566927)","(-0.9921259842519685, -0.4094488188976378)","(-0.9921259842519685, -0.4015748031496063)","(-0.9921259842519685, -0.3937007874015748)","(-0.9921259842519685, -0.3858267716535433)","(-0.9921259842519685, -0.3779527559055118)","(-0.9921259842519685, -0.3700787401574803)","(-0.9921259842519685, -0.36220472440944884)","(-0.9921259842519685, -0.3543307086614173)","(-0.9921259842519685, -0.3464566929133858)","(-0.9921259842519685, -0.33858267716535434)","(-0.9921259842519685, -0.33070866141732286)","(-0.9921259842519685, -0.3228346456692913)","(-0.9921259842519685, -0.31496062992125984)","(-0.9921259842519685, -0.30708661417322836)","(-0.9921259842519685, -0.2992125984251969)","(-0.9921259842519685, -0.29133858267716534)","(-0.9921259842519685, -0.28346456692913385)","(-0.9921259842519685, -0.2755905511811024)","(-0.9921259842519685, -0.2677165354330709)","(-0.9921259842519685, -0.25984251968503935)","(-0.9921259842519685, -0.25196850393700787)","(-0.9921259842519685, -0.2440944881889764)","(-0.9921259842519685, -0.23622047244094488)","(-0.9921259842519685, -0.2283464566929134)","(-0.9921259842519685, -0.2204724409448819)","(-0.9921259842519685, -0.2125984251968504)","(-0.9921259842519685, -0.2047244094488189)","(-0.9921259842519685, -0.1968503937007874)","(-0.9921259842519685, -0.1889763779527559)","(-0.9921259842519685, -0.18110236220472442)","(-0.9921259842519685, -0.1732283464566929)","(-0.9921259842519685, -0.16535433070866143)","(-0.9921259842519685, -0.15748031496062992)","(-0.9921259842519685, -0.14960629921259844)","(-0.9921259842519685, -0.14173228346456693)","(-0.9921259842519685, -0.13385826771653545)","(-0.9921259842519685, -0.12598425196850394)","(-0.9921259842519685, -0.11811023622047244)","(-0.9921259842519685, -0.11023622047244094)","(-0.9921259842519685, -0.10236220472440945)","(-0.9921259842519685, -0.09448818897637795)","(-0.9921259842519685, -0.08661417322834646)","(-0.9921259842519685, -0.07874015748031496)","(-0.9921259842519685, -0.07086614173228346)","(-0.9921259842519685, -0.06299212598425197)","(-0.9921259842519685, -0.05511811023622047)","(-0.9921259842519685, -0.047244094488188976)","(-0.9921259842519685, -0.03937007874015748)","(-0.9921259842519685, -0.031496062992125984)","(-0.9921259842519685, -0.023622047244094488)","(-0.9921259842519685, -0.015748031496062992)","(-0.9921259842519685, -0.007874015748031496)","(-0.9921259842519685, 0.0)","(-0.9921259842519685, 0.007874015748031496)","(-0.9921259842519685, 0.015748031496062992)","(-0.9921259842519685, 0.023622047244094488)","(-0.9921259842519685, 0.031496062992125984)","(-0.9921259842519685, 0.03937007874015748)","(-0.9921259842519685, 0.047244094488188976)","(-0.9921259842519685, 0.05511811023622047)","(-0.9921259842519685, 0.06299212598425197)","(-0.9921259842519685, 0.07086614173228346)","(-0.9921259842519685, 0.07874015748031496)","(-0.9921259842519685, 0.08661417322834646)","(-0.9921259842519685, 0.09448818897637795)","(-0.9921259842519685, 0.10236220472440945)","(-0.9921259842519685, 0.11023622047244094)","(-0.9921259842519685, 0.11811023622047244)","(-0.9921259842519685, 0.12598425196850394)","(-0.9921259842519685, 0.13385826771653545)","(-0.9921259842519685, 0.14173228346456693)","(-0.9921259842519685, 0.14960629921259844)","(-0.9921259842519685, 0.15748031496062992)","(-0.9921259842519685, 0.16535433070866143)","(-0.9921259842519685, 0.1732283464566929)","(-0.9921259842519685, 0.18110236220472442)","(-0.9921259842519685, 0.1889763779527559)","(-0.9921259842519685, 0.1968503937007874)","(-0.9921259842519685, 0.2047244094488189)","(-0.9921259842519685, 0.2125984251968504)","(-0.9921259842519685, 0.2204724409448819)","(-0.9921259842519685, 0.2283464566929134)","(-0.9921259842519685, 0.23622047244094488)","(-0.9921259842519685, 0.2440944881889764)","(-0.9921259842519685, 0.25196850393700787)","(-0.9921259842519685, 0.25984251968503935)","(-0.9921259842519685, 0.2677165354330709)","(-0.9921259842519685, 0.2755905511811024)","(-0.9921259842519685, 0.28346456692913385)","(-0.9921259842519685, 0.29133858267716534)","(-0.9921259842519685, 0.2992125984251969)","(-0.9921259842519685, 0.30708661417322836)","(-0.9921259842519685, 0.31496062992125984)","(-0.9921259842519685, 0.3228346456692913)","(-0.9921259842519685, 0.33070866141732286)","(-0.9921259842519685, 0.33858267716535434)","(-0.9921259842519685, 0.3464566929133858)","(-0.9921259842519685, 0.3543307086614173)","(-0.9921259842519685, 0.36220472440944884)","(-0.9921259842519685, 0.3700787401574803)","(-0.9921259842519685, 0.3779527559055118)","(-0.9921259842519685, 0.3858267716535433)","(-0.9921259842519685, 0.3937007874015748)","(-0.9921259842519685, 0.4015748031496063)","(-0.9921259842519685, 0.4094488188976378)","(-0.9921259842519685, 0.41732283464566927)","(-0.9921259842519685, 0.4251968503937008)","(-0.9921259842519685, 0.4330708661417323)","(-0.9921259842519685, 0.4409448818897638)","(-0.9921259842519685, 0.44881889763779526)","(-0.9921259842519685, 0.4566929133858268)","(-0.9921259842519685, 0.4645669291338583)","(-0.9921259842519685, 0.47244094488188976)","(-0.9921259842519685, 0.48031496062992124)","(-0.9921259842519685, 0.4881889763779528)","(-0.9921259842519685, 0.49606299212598426)","(-0.9921259842519685, 0.5039370078740157)","(-0.9921259842519685, 0.5118110236220472)","(-0.9921259842519685, 0.5196850393700787)","(-0.9921259842519685, 0.5275590551181102)","(-0.9921259842519685, 0.5354330708661418)","(-0.9921259842519685, 0.5433070866141733)","(-0.9921259842519685, 0.5511811023622047)","(-0.9921259842519685, 0.5590551181102362)","(-0.9921259842519685, 0.5669291338582677)","(-0.9921259842519685, 0.5748031496062992)","(-0.9921259842519685, 0.5826771653543307)","(-0.9921259842519685, 0.5905511811023622)","(-0.9921259842519685, 0.5984251968503937)","(-0.9921259842519685, 0.6062992125984252)","(-0.9921259842519685, 0.6141732283464567)","(-0.9921259842519685, 0.6220472440944882)","(-0.9921259842519685, 0.6299212598425197)","(-0.9921259842519685, 0.6377952755905512)","(-0.9921259842519685, 0.6456692913385826)","(-0.9921259842519685, 0.6535433070866141)","(-0.9921259842519685, 0.6614173228346457)","(-0.9921259842519685, 0.6692913385826772)","(-0.9921259842519685, 0.6771653543307087)","(-0.9921259842519685, 0.6850393700787402)","(-0.9921259842519685, 0.6929133858267716)","(-0.9921259842519685, 0.7007874015748031)","(-0.9921259842519685, 0.7086614173228346)","(-0.9921259842519685, 0.7165354330708661)","(-0.9921259842519685, 0.7244094488188977)","(-0.9921259842519685, 0.7322834645669292)","(-0.9921259842519685, 0.7401574803149606)","(-0.9921259842519685, 0.7480314960629921)","(-0.9921259842519685, 0.7559055118110236)","(-0.9921259842519685, 0.7637795275590551)","(-0.9921259842519685, 0.7716535433070866)","(-0.9921259842519685, 0.7795275590551181)","(-0.9921259842519685, 0.7874015748031497)","(-0.9921259842519685, 0.7952755905511811)","(-0.9921259842519685, 0.8031496062992126)","(-0.9921259842519685, 0.8110236220472441)","(-0.9921259842519685, 0.8188976377952756)","(-0.9921259842519685, 0.8267716535433071)","(-0.9921259842519685, 0.8346456692913385)","(-0.9921259842519685, 0.84251968503937)","(-0.9921259842519685, 0.8503937007874016)","(-0.9921259842519685, 0.8582677165354331)","(-0.9921259842519685, 0.8661417322834646)","(-0.9921259842519685, 0.8740157480314961)","(-0.9921259842519685, 0.8818897637795275)","(-0.9921259842519685, 0.889763779527559)","(-0.9921259842519685, 0.8976377952755905)","(-0.9921259842519685, 0.905511811023622)","(-0.9921259842519685, 0.9133858267716536)","(-0.9921259842519685, 0.9212598425196851)","(-0.9921259842519685, 0.9291338582677166)","(-0.9921259842519685, 0.937007874015748)","(-0.9921259842519685, 0.9448818897637795)","(-0.9921259842519685, 0.952755905511811)","(-0.9921259842519685, 0.9606299212598425)","(-0.9921259842519685, 0.968503937007874)","(-0.9921259842519685, 0.9763779527559056)","(-0.9921259842519685, 0.984251968503937)","(-0.9921259842519685, 0.9921259842519685)","(-0.9921259842519685, 1.0)"
