4,1.428935606052044,1.733850230155493,1.99581262967767,2.2322997802168842,2.4196046050071356,2.5066592394120963,2.535766009173096,2.582898499892239,2.663710988254597,2.7680128486613302,2.854970112490382,2.8778450959325332,2.8569482900652505,2.828551887747727,2.7534285700948913,2.6397029239426404,2.545460016914882,2.4624386282695374,2.375091232825121,2.2849325992015572,2.216234644934498,2.1359453526869836,1.992673162970577,1.8538758063885767,1.7560055044552736,1.6544705137043123,1.5385703658980059,1.4315628193215963,1.3608280182181474,1.311385786428463,1.2448446410470924,1.1597660467380813,1.0245951851882238,0.8436271184804714,0.6654440556713409,0.5038098366972357,0.4092399694124612,0.383034677030396,0.36976085248147406,0.34032198027279037,0.2927538625376127,0.23872237931144596,0.1450254176241297,-0.01033650433827686,-0.16652124767008167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.08171465070355,1.7052323314137139,2.2881148518364376,2.761566365077135,3.1078522583824184,3.356247722588906,3.5194265129391735,3.6052530875066657,3.6047747981142044,3.4975249563328603,3.33876818234849,3.1589692977776593,2.935578106236369,2.6735957538956177,2.4159607456845897,2.2052881033694405,2.004086167958831,1.7699990825381833,1.5089771452993457,1.2504439466440385,1.04100337993012,0.8725495973912412,0.7068864149472804,0.5462467165062859,0.40710186211390337,0.28256085348628185,0.14617887674216004,-0.031442658022977445,-0.2255263542609316,-0.3373566471142927,-0.33637532644115375,-0.33161728770537646,-0.41299487430257337,-0.5368582037133727,-0.6390355431736736,-0.7078248444456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1.2717100203108775,1.64605111210502,1.945291333894856,2.1591325833717634,2.3169317605005824,2.4529066474819308,2.5654421806079433,2.6736855763058034,2.789052959313692,2.8728257183871984,2.8923442669020374,2.843498472778656,2.7733146203251593,2.714525710007103,2.6370886008113508,2.5889449981726966,2.593387836045376,2.5784045173983907,2.5213400342849153,2.4312888308256193,2.3221561612193997,2.1886401942831966,2.025800634324862,1.9143704181978132,1.870030847942884,1.7748383548346793,1.5987188510225037,1.4167251273057355,1.283408123821085,1.1906363302892666,1.0918939577093687,0.9892627086101817,0.9176061125493586,0.8872245971679286,0.8598084030068863,0.8115272876954259,0.7377526570083581,0.6184521086175503,0.4607386012792866,0.29704458280670903,0.17807056686218134,0.09387863440653575,0.0149430085344362,-0.057041174418944865,-0.12762229368434055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1.4889362298632676,1.7466698715965197,1.9887641858732745,2.2194310235958508,2.4011765250000527,2.498570128071683,2.539669601233751,2.588024846693762,2.65242494951194,2.703904241077325,2.757598422625368,2.8203016450245624,2.823875389494774,2.74427008689415,2.6626151156056004,2.623963956003438,2.5957539566783967,2.538136498229645,2.4519498008319447,2.350434970473185,2.207682437106301,2.0522985404747636,1.9660570541651823,1.92303800093205,1.831984911459456,1.7109060979560824,1.5888338982546857,1.4600284690210001,1.356378539990151,1.2592775199109238,1.1378965528900018,1.0032740952974948,0.8741071437062122,0.7662747036143019,0.6812218512399059,0.617561462325581,0.5528825668644265,0.47537169726930933,0.3918792451597121,0.28720119731642646,0.14932743083964578,0.0006987768177647447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.195695561555632,2.3321122763380293,3.4602554804590295,4.400527202024363,5.0746786626749705,5.503404195769494,5.720135459092395,5.757316264837356,5.641941498392893,5.393576138877476,5.059112499962898,4.671468405448798,4.220698910873173,3.721897745675757,3.238475083190432,2.803009187099492,2.4186963165408737,2.0586567914465936,1.681747963666778,1.2886988569078832,0.9091953641689855,0.587589423915583,0.32865986412773796,0.08435817011371571,-0.14840948327819756,-0.3172834158943964,-0.4261687852054369,-0.5133357209599057,-0.5839334644198859,-0.6437121805189384,-0.7045726272424002,-0.7679905988770738,-0.8169520392036246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.4244274711247045,2.036243931192145,2.5577608840870374,2.9842799538579934,3.3042878980608337,3.4839864315513696,3.5298621747327124,3.482676391631804,3.392053769923283,3.269838965265868,3.080019023758968,2.8432371856271463,2.620965181261239,2.419496487412294,2.211607032602991,1.986712058820785,1.7527097476641407,1.5067136212363708,1.2645055843832052,1.0519368327237342,0.8526888727475819,0.6405405530579705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.0010461056031144,1.5534038683754714,2.1081015058409367,2.512976588302868,2.752973366501522,2.843660844675446,2.7490516612513414,2.5214130218675486,2.2693667096905545,2.001543302289043,1.6992749994636458,1.3966723073497738,1.1228338067791641,0.8734369052776995,0.6288453044414379,0.421304325382963,0.2813999874844858,0.18572119870718637,0.10223856460532932,0.024263491449661348,-0.012239804112036016,-0.02236260619411931,-0.07100203297088811,-0.17260095252687843,-0.2739686299733404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.1784799214040078,1.820007713355832,2.411627169652707,2.8879810185008172,3.230109036261598,3.425616990280442,3.5003323365091696,3.5068424711193282,3.463282286763997,3.3900471138654398,3.330007917096806,3.2362437857272144,3.0623117276390044,2.8362588799231063,2.542486317780967,2.2118886775483184,1.9504895646557676,1.7744054793746418,1.6121233541647302,1.4321082825027152,1.23403325132703,1.0098903028560497,0.7591351337644657,0.48719039429546757,0.24681806942736642,0.07402707051201798,-0.08165758186068393,-0.23809862543730984,-0.3560732533681659,-0.4355265981428729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.1557703666804025,2.231632583635458,3.3643750251494704,4.370984924524879,5.169654901112975,5.725759774580867,6.036847648482135,6.096290494692424,5.924651010825148,5.600818103392536,5.222282252824668,4.841243710740033,4.422683151746455,3.92344235656881,3.3954825837662623,2.937499560645046,2.5050342564076074,2.0263427523795534,1.5725122588724327,1.2112312238179426,0.9247866826361669,0.6514036206797859,0.3807882404647376,0.14459041144825555,-0.06421751113448994,-0.23748760437418573,-0.3810943912483858,-0.4878292122422704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.494586870171259,2.156364059414899,2.6017462756588254,2.818650369808386,2.876528178651237,2.7929052175446207,2.605432379883197,2.3843503087138336,2.1628301228293094,1.9478296980811474,1.7251815941516708,1.4662419732366296,1.1868391275883565,0.9507379668524847,0.7881360639846579,0.6653628745544592,0.5452448496721717,0.42542773727829236,0.31038964032094396,0.214215100851129,0.14073467263450054,0.0710981408333441,-0.003854390765513454,-0.07311322619813206,-0.11244099815582484,-0.1285046911612945,-0.1611072680583701,-0.21358110125944854,-0.2718181376378827,-0.32235767094513873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.2323742655751837,2.289789725522764,3.371441842813931,4.31499760901236,5.057968475006356,5.560499282165808,5.8434231627798985,5.958745902963496,5.8891210869343755,5.638524066376857,5.2586617089645085,4.776140447360476,4.236687497689408,3.722055994090964,3.2730860374054074,2.8646897892073415,2.4675793210326917,2.0890737787227853,1.7430480045469896,1.3803978445565885,0.9850212454722205,0.6214175047418524,0.31706860111577534,0.07225815977874754,-0.11703457446308188,-0.2753807206163069,-0.3844242840502154,-0.4396722274595114,-0.5029117576199345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.9944190818775461,1.610599510041576,2.1961630206841685,2.653697891749943,2.974696235003177,3.1981086484784296,3.31050148016037,3.2949727259432,3.2312416175278,3.2032316805025016,3.1900664901067897,3.109066268662351,2.920957650427768,2.6676179625197936,2.411084122192146,2.1984921125826236,2.018649791882645,1.8013554034777617,1.5223133016079684,1.2189031591105473,0.9591902291973096,0.8040318385815302,0.741371169172128,0.6886379376177983,0.5733654542547721,0.3912839690841743,0.1838527961533127,0.009005042810819682,-0.11518099175662427,-0.2362901665739267,-0.36724640057631674,-0.4795334742438108,-0.573307527394736,-0.6244882828198447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.0372613608694905,1.6227579338087603,2.2047459367875013,2.7176809627078202,3.117862620381778,3.4204768802300642,3.5956797513512195,3.6321847808770134,3.579096935305401,3.479639875005984,3.3485534913146187,3.1683657080131757,2.937007439661136,2.6934079251863596,2.4987773848695656,2.333217500540783,2.1256582997366564,1.890473389885231,1.6156074661316768,1.2858247666655784,0.975216100583089,0.7271638739327908,0.5328565362473124,0.3830208238308631,0.26197054638088024,0.13196214164251263,-0.020732419016000397,-0.1641988276619024,-0.2717581973987192,-0.3373216295900654,-0.3811351429874571,-0.44372972294294677,-0.5294786053224302,-0.6065550553646162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1.4973036936902842,1.7664163568344555,2.0321239503581796,2.2546397144422676,2.4271232572138937,2.549508268513547,2.643906189118615,2.723485870160475,2.783782115386527,2.8508722846552152,2.880235151944678,2.8176247350630526,2.7415339646724717,2.716630201611865,2.6809073405265544,2.593902756401639,2.490759662438267,2.41323962827348,2.3562639115318573,2.245098372262759,2.1034113146067166,2.001773415496527,1.9013231073895702,1.7973920057195163,1.7240290224880277,1.655842551735039,1.564216204584047,1.482585386371036,1.420763366334644,1.3054984721815097,1.130057596282729,0.9867273769441876,0.8955154125816189,0.8201969271750602,0.7615056312308215,0.6872761691709625,0.576712904282146,0.4744636447132726,0.38477380346263257,0.28478682299758873,0.1738744746216896,0.05616483675879233,-0.045433291444376064,-0.09702291225255583,-0.11461463189403734,-0.13239678924018441,-0.15356407857154622,-0.2022048570573077,-0.2576407386047565,-0.27083825773246933,-0.2826790751399395,-0.306938100452957,-0.3058289022393107,-0.3011357958516985,-0.31882314999490696,-0.3601365745668203,-0.3818653710242001,-0.37715225890943466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.9238739507064755,1.5739947035679251,2.189258791852602,2.643543531278647,2.8818392037939486,2.9532434916936765,2.9161921856348725,2.7679222595416615,2.5108043283532737,2.2272521984409233,2.016580200699551,1.8492703676621924,1.6174249084807488,1.3248700110102074,1.06281020949199,0.8686101480226912,0.728898839878868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.3808076782572674,1.9452972314759358,2.5047523440135246,2.9486785498778962,3.1930984927859765,3.251546853489908,3.172347677018532,2.9849461448208023,2.722863524762495,2.4333645587656334,2.127994216854872,1.8058784854080407,1.508824990523447,1.247275796063921,0.998314471912274,0.797930925832102,0.691975248156348,0.6289778019326908,0.5542783069716052,0.4863881659557023,0.4243093678243602,0.30604376209534623,0.1389190520267992,0.003465812080229283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.2733238663103141,1.9313279194897153,2.4669386151818804,2.8527759853377304,3.1271179639341464,3.3489069095699846,3.515789728943107,3.6099620484466644,3.605412757023605,3.4881832668530284,3.304489713719354,3.1023739757469846,2.889219736633266,2.666162798221313,2.4454262160333147,2.242091549717859,2.0646451214459898,1.880366031681476,1.6512790356341338,1.386650377185032,1.1208292661408985,0.8818751720802073,0.6851559296002011,0.5353368393435187,0.4043356906982428,0.26696444125048413,0.14216873353153053,0.020695008679725548,-0.11664373622077531,-0.214914120446792,-0.24804676384995775,-0.2891713993931043,-0.37583802639045294,-0.47487627856088954,-0.5521552695012514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1.2656947172988124,1.610631254705014,1.9247226411376182,2.1710231252403087,2.3474284369653002,2.4873798195073267,2.615647429403013,2.724974536613567,2.81146928117486,2.888273404192385,2.911056162656744,2.8635361359826095,2.819595783990964,2.7833136240325547,2.7308439264307207,2.6899627499184557,2.660764394022889,2.611333621353545,2.535416282041536,2.4605721259935205,2.389593874424349,2.3079559338027686,2.2217697623596897,2.1280235521226487,2.009757208431157,1.8706353215951312,1.7371733695441378,1.6364444842060517,1.548492617450241,1.452835196629122,1.3638760948083,1.2867620088963692,1.2160666063575825,1.1209906888431016,0.9829048875802413,0.8278984354738953,0.7064442784334393,0.6108278323544925,0.5049715700567063,0.3809574000213787,0.26592645216281785,0.22725746702325886,0.22827627379244286,0.19281235106424802,0.11825148658089579,0.021329188155729175,-0.07883956775466143,-0.19290839965777792,-0.2940018347763414,-0.3359557082687373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.8978897633626904,1.5570100645895786,2.1623613661641263,2.6427366639856587,2.95711758630981,3.1025338209989353,3.0737071495337758,2.889620035309155,2.6474130469388624,2.411153480100736,2.182221250658345,1.9279663075188342,1.6456142966310374,1.3847670659743772,1.138209758568449,0.8762106804234465,0.6417821513539875,0.4742278149744247,0.34420330318891956,0.23915823443436018,0.17983750887226777,0.16931618503027543,0.15311688958861872,0.10127735140902044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.1129622941871669,1.7146655281695513,2.2657548301936488,2.7085254857193415,3.0576419330796045,3.363325692314742,3.582867015581903,3.6601012713609506,3.6213302445057747,3.5248423908569015,3.4026372932101703,3.248207785322723,3.040397156652338,2.797133272231293,2.588131962025921,2.4242163174697158,2.2033732983493293,1.8960887897773624,1.592513208483372,1.3655257119727118,1.2189648764624958,1.0678400113274575,0.8430482941939383,0.5981337806676712,0.40438262048319645,0.2542130606131384,0.09577900512182823,-0.05393556336363174,-0.13024227700817034,-0.17725179586117656,-0.2327510402647758,-0.2689372932278278,-0.3041908283130749,-0.3623060707039324,-0.4403386557567466,-0.49879547061349233,-0.521091023991004,-0.5374743592055106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.9654926225091588,1.5779789543136744,2.1839739582683655,2.664012834230874,2.93130078692407,2.99053984778553,2.90602395966353,2.750664391746585,2.553576702698466,2.32800464526773,2.1105298663065426,1.893648683558096,1.635426725345798,1.3555480567185068,1.109239116201276,0.9190987387154541,0.807151150833536,0.7655236384222613,0.7209835437665624,0.6336926503636104,0.49311295830804647,0.31182477120834207,0.16059833630026557,0.06797884268760396,0.020930430907509026,0.003729127740933612,-0.010193619058360956,-0.02821668425008224,-0.07351797873692709,-0.14111975591766127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.2043795306802187,2.329890907803778,3.483542478965349,4.44435572128132,5.1551479746181075,5.635796400458241,5.878601063138031,5.915155242788503,5.810474884788767,5.556757759850018,5.165607841415681,4.721380775373736,4.2808480880860875,3.8600658276558684,3.4419069810086715,2.993626281202643,2.5070505561561345,2.0117365389309345,1.577548941319657,1.2243602656230648,0.9136711743545525,0.6369956073945658,0.37270876599940894,0.0847984266664763,-0.18879883479292014,-0.37260566645809545,-0.4611910673163746,-0.5111736651407897,-0.595899815229986,-0.7289951926130331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1.4583706008933512,1.7582340609517657,2.012077570605473,2.209482141638534,2.350096069505047,2.4246301790796116,2.4695596701422398,2.5347564273191328,2.62550937572858,2.7167283361591807,2.7572691595049865,2.7309189017619397,2.7078093586645027,2.7351341356686736,2.761270945909538,2.720953630938137,2.592292048039042,2.4252474643634176,2.27776633167587,2.1414427070093396,2.008186671322506,1.8973600829022685,1.8183568638222998,1.7569861773525366,1.6932757795177622,1.6319132884749505,1.5684044718600503,1.479717958308723,1.3460810095391391,1.1638456322581163,0.9918368333676639,0.8592597505324497,0.7290189154371565,0.6310675377010905,0.5797931260189854,0.5086322943720514,0.4259826583217415,0.3738041089374009,0.3498227477097806,0.3398885116053349,0.3014666451296155,0.20218315041934004,0.07874672393713503,-0.010194942533317906,-0.08026039099328677,-0.1520808390419521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
